airline_name,date,route ,origin,origin code,destination code,destination,layover 1,layover 2,overall_rating,seat_comfort_rating,cabin_staff_rating,inflight_entertainment_rating,value_money_rating
air-france,2015-07-12,iad|cdg,iad,IAD,CDG,cdg,,,0.5,4,3,,1
air-france,2015-07-09,hkg|paris,hkg,HKG,CDG,paris,,,0.5,1,5,4,1
air-france,2015-07-09,birmingham|paris cdg,birmingham,BHX,CDG,paris cdg,,,2,1,4,,4
air-france,2015-07-08,paris|athens,paris,CDG,ATH,athens,,,4,4,5,,4
air-france,2015-07-06,vancouver|bologna,vancouver,YVR,BLQ,bologna,,,2,1,4,2,1
air-france,2015-07-06,bologna|paris,bologna,BLQ,CDG,paris,,,2,1,4,2,1
air-france,2015-06-29,lin|cdg,lin,LIN,CDG,cdg,,,4,3,4,,4
air-france,2015-06-25,lhr|cdg,lhr,LHR,CDG,cdg,,,4,4,5,1,5
air-france,2015-06-25,washing|cdg,washing,IAD,CDG,cdg,,,0.5,4,4,3,1
air-france,2015-06-25,cdg|cdg,cdg,CDG,CDG,cdg,,,0.5,4,4,3,1
air-france,2015-06-22,dublin|havana,dublin,DUB,HAV,havana,,,1.5,3,4,3,2
air-france,2015-06-22,havana|paris cdg,havana,HAV,CDG,paris cdg,,,1.5,3,4,3,2
air-france,2015-06-20,pointe à pitre|munich,pointe à pitre,PTP,MUC,munich,,,2.5,2,5,3,4
air-france,2015-06-20,munich|paris,munich,MUC,CDG,paris,,,2.5,2,5,3,4
air-france,2015-06-19,strasbourg|athens,strasbourg,SXB,ATH,athens,,,1,4,4,3,3
air-france,2015-06-19,athens|paris,athens,ATH,CDG,paris,,,1,4,4,3,3
air-france,2015-06-18,paris cdg|lyon,paris cdg,CDG,LYS,lyon,,,5,4,5,,5
air-france,2015-06-17,sin|jakarta,sin,SIN,CGK,jakarta,,,4,5,4,5,4
air-france,2015-06-17,lhr|havana,lhr,LHR,HAV,havana,,,1,1,1,1,1
air-france,2015-06-17,havana|cdg,havana,HAV,CDG,cdg,,,1,1,1,1,1
air-france,2015-06-16,yvr|txl,yvr,YVR,TXL,txl,,,4.5,4,5,4,5
air-france,2015-06-16,txl|cdg,txl,TXL,CDG,cdg,,,4.5,4,5,4,5
air-france,2015-06-16,txl|yvr,txl,TXL,YVR,yvr,,,4.5,3,5,4,4
air-france,2015-06-16,yvr|cdg,yvr,YVR,CDG,cdg,,,4.5,3,5,4,4
air-france,2015-06-16,cdg|jfk,cdg,CDG,JFK,jfk,,,2,2,3,4,2
air-france,2015-06-16,paris|lax,paris,CDG,LAX,lax,,,1.5,3,2,3,2
air-france,2015-06-13,miami|paris,miami,MIA,CDG,paris,,,0.5,1,4,4,1
air-france,2015-06-13,paris|direct,paris,CDG,MIA,direct,,,0.5,1,4,4,1
air-france,2015-06-13,cdg|sin,cdg,CDG,SIN,sin,,,1.5,4,3,3,2
air-france,2015-06-12,miami|budapest,miami,MIA,BUD,budapest,,,0.5,4,1,3,1
air-france,2015-06-12,budapest|paris,budapest,BUD,CDG,paris,,,0.5,4,1,3,1
air-france,2015-06-12,iad-cdg-cai,iad-cdg-cai,IAD,CDG,,,,4.5,5,5,4,3
air-france,2015-06-12,iad-cdg-cai,iad-cdg-cai,CDG,CAI,,,,4.5,5,5,4,3
air-france,2015-06-11,del-ams-edi,del-ams-edi,DEL,AMS,,,,1.5,2,3,2,4
air-france,2015-06-11,del-ams-edi,del-ams-edi,AMS,EDI,,,,1.5,2,3,2,4
air-india,2015-07-31,dubai|bangalore,dubai,DXB,BLR,bangalore,,,4.5,5,5,3,5
air-india,2015-07-31,bangalore|delhi,bangalore,BLR,DEL,delhi,,,4.5,5,5,3,5
air-india,2015-07-28,shanghai|delhi,shanghai,PVG,DEL,delhi,,,3.5,5,5,3,4
air-india,2015-07-27,delhi|london,delhi,DEL,LHR,london,,,4,5,4,3,4
air-india,2015-07-27,london|delhi,london,LHR,DEL,delhi,,,4,5,4,3,4
air-india,2015-07-27,delhi|melbourne,delhi,DEL,MEL,melbourne,,,4,4,4,3,4
air-india,2015-07-27,melbourne|delhi,melbourne,MEL,DEL,delhi,,,4,4,4,3,5
air-india,2015-07-26,bom|cdg,bom,BOM,CDG,cdg,,,3,4,4,2,4
air-india,2015-07-26,cdg|del,cdg,CDG,DEL,del,,,3,4,4,2,4
air-india,2015-07-25,melbourne|milan,melbourne,MEL,MXP,milan,,,0.5,2,2,2,2
air-india,2015-07-25,milan|delhi,milan,MXP,DEL,delhi,,,0.5,2,2,2,2
air-india,2015-07-23,sin|chennai,sin,SIN,MAA,chennai,,,2,4,3,2,3
air-india,2015-07-19,paris|delhi,paris,CDG,DEL,delhi,,,0.5,1,2,1,2
air-india,2015-07-17,london heathrow|amritsar,london heathrow,LHR,ATQ,amritsar,,,2.5,3,4,1,3
air-india,2015-07-17,amritsar|delhi,amritsar,ATQ,DEL,delhi,,,2.5,3,4,1,3
air-india,2015-07-08,sin|goi,sin,SIN,GOI,goi,,,4,5,4,4,4
air-india,2015-07-08,goi|bom,goi,GOI,BOM,bom,,,4,5,4,4,4
air-india,2015-07-03,delhi|leh,delhi,DEL,IXL,leh,,,1.5,3,2,1,3
air-india,2015-06-30,delhi|london,delhi,DEL,LHR,london,,,1.5,3,1,2,3
air-india,2015-06-27,mumbai|newark,mumbai,BOM,EWR,newark,,,4,2,5,3,4
air-india,2015-06-12,chicago|delhi,chicago,ORD,DEL,delhi,,,0.5,3,1,4,1
air-india,2015-06-12,del-ord-del,del-ord-del,DEL,ORD,,,,2.5,4,2,2,5
air-india,2015-06-12,del-ord-del,del-ord-del,ORD,DEL,,,,2.5,4,2,2,5
air-india-express,2015-07-24,dubai|pune,dubai,DXB,PNQ,pune,,,1.5,1,3,,3
air-malta,2015-07-13,munich|malta,munich,MUC,MLA,malta,,,3.5,3,4,3,4
air-malta,2015-07-06,glasgow|malta,glasgow,GLA,MLA,malta,,,1.5,3,3,1,3
air-malta,2015-06-12,cardiff|malta return,cardiff,CWL,MLA,malta return,,,3.5,4,4,1,3
air-mauritius,2015-07-29,mauritius|sin,mauritius,MRU,SIN,sin,,,1.5,2,4,2,3
air-mauritius,2015-07-29,sin|kuala lumpur,sin,SIN,KUL,kuala lumpur,,,1.5,2,4,2,3
air-mauritius,2015-07-12,cape|mauritius,cape,CPT,MRU,mauritius,,,4.5,4,5,4,5
air-mauritius,2015-07-12,mauritius|mauritius,mauritius,MRU,MRU,mauritius,,,4.5,4,5,4,5
air-moldova,2015-07-23,stansted|chisinau,stansted,STN,KIV,chisinau,,,2.5,2,2,,3
air-moldova,2015-07-06,stn|kiv,stn,STN,KIV,kiv,,,2,1,1,,1
air-moldova,2015-06-12,kiv|lis,kiv,KIV,LIS,lis,,,0.5,3,1,1,1
air-new-zealand,2015-08-02,auckland|christchurch,auckland,AKL,CHC,christchurch,,,4.5,4,5,,5
air-new-zealand,2015-07-27,christchurch|melbourne,christchurch,CHC,MEL,melbourne,,,4,4,4,4,4
air-new-zealand,2015-07-27,melbourne|christchurch,melbourne,MEL,CHC,christchurch,,,4,4,4,4,4
air-new-zealand,2015-07-14,london|los angeles,london,LHR,LAX,los angeles,,,2,1,2,3,3
air-new-zealand,2015-07-03,auckland|lax,auckland,AKL,LAX,lax,,,2,2,4,4,3
air-new-zealand,2015-06-29,los angeles|auckland,los angeles,LAX,AKL,auckland,,,5,5,5,4,5
air-new-zealand,2015-06-26,lax|bne,lax,LAX,BNE,bne,,,4.5,5,5,4,5
air-new-zealand,2015-06-26,bne|akl,bne,BNE,AKL,akl,,,4.5,5,5,4,5
air-new-zealand,2015-06-15,los angeles|auckland,los angeles,LAX,AKL,auckland,,,4.5,5,5,4,4
air-niugini,2015-07-17,gurney|sydney,gurney,GUR,SYD,sydney,,,4.5,4,4,4,4
air-niugini,2015-07-17,sydney|port moresby,sydney,SYD,POM,port moresby,,,4.5,4,4,4,4
air-north-yukons-airline,2015-06-20,vancouver|inuvik,vancouver,YVR,YEV,inuvik,,,3,3,4,,3
air-north-yukons-airline,2015-06-20,inuvik|whitehorse,inuvik,YEV,YXY,whitehorse,,,3,3,4,,3
air-serbia,2015-07-26,cdg|beg,cdg,CDG,BEG,beg,,,4,4,5,,5
air-serbia,2015-07-03,stockholm|sweden,stockholm,BEG,ARN,sweden,,,5,5,5,1,5
air-serbia,2015-06-26,vienna|bucharest,vienna,VIE,OTP,bucharest,,,5,5,5,,5
air-serbia,2015-06-26,bucharest|belgrade,bucharest,OTP,BEG,belgrade,,,5,5,5,,5
air-serbia,2015-06-14,copenhagen|thessaloniki,copenhagen,CPH,SKG,thessaloniki,,,4,4,5,2,5
air-serbia,2015-06-14,thessaloniki|belgrade,thessaloniki,SKG,BEG,belgrade,,,4,4,5,2,5
air-serbia,2015-06-12,sofia|brussels,sofia,SOF,BRU,brussels,,,3.5,3,5,,4
air-serbia,2015-06-12,brussels|belgrade,brussels,BRU,BEG,belgrade,,,3.5,3,5,,4
air-transat,2015-07-29,vancouver|amsterdam,vancouver,YVR,AMS,amsterdam,,,3.5,4,3,4,5
air-transat,2015-07-27,calgary|riveria maya,calgary,YYC,CUN,riveria maya,,,0.5,4,1,4,3
air-transat,2015-07-27,riveria maya|cancun,riveria maya,CUN,CUN,cancun,,,0.5,4,1,4,3
air-transat,2015-07-24,montréal|marseille,montréal,YUL,MRS,marseille,,,1.5,1,2,1,3
air-transat,2015-07-23,ron|glasgow,ron,YYZ,GLA,glasgow,,,2.5,2,4,1,3
air-transat,2015-07-22,lgw|yul,lgw,LGW,YUL,yul,,,3.5,2,3,3,3
air-transat,2015-07-18,ron|dublin,ron,YYZ,DUB,dublin,,,4,5,5,4,4
air-transat,2015-07-13,manchester|calgary,manchester,MAN,YYC,calgary,,,4.5,4,5,5,5
air-transat,2015-07-11,ron|manchester,ron,YYZ,MAN,manchester,,,1,3,3,2,2
air-transat,2015-07-06,ron|london gatwick,ron,YYZ,LGW,london gatwick,,,1.5,1,2,3,3
air-transat,2015-07-03,london gatwick|toronto pearson,london gatwick,LGW,YYZ,toronto pearson,,,4.5,4,5,5,4
air-transat,2015-07-02,ron|venice,ron,YYZ,VCE,venice,,,0.5,,,,
air-transat,2015-07-02,ron|glasgow,ron,YYZ,GLA,glasgow,,,2.5,1,4,3,4
air-transat,2015-06-24,paris|montreal,paris,CDG,YUL,montreal,,,3.5,3,4,5,4
air-transat,2015-06-19,calgary|glasgow,calgary,YYC,GLA,glasgow,,,2.5,1,1,4,3
air-transat,2015-06-16,calgary|glasgow,calgary,YYC,GLA,glasgow,,,3,3,4,5,4
air-transat,2015-06-16,"gatwick, london|vancouver, bc","gatwick, london",LHR,YVR,"vancouver, bc",,,5,5,5,5,5
air-transat,2015-06-16,glasgow|ron,glasgow,GLA,YYZ,ron,,,0.5,1,2,2,1
air-transat,2015-06-14,vancouver|glasgow,vancouver,YVR,GLA,glasgow,,,4.5,3,5,4,5
air-transat,2015-06-12,manchester|ron,manchester,MAN,YYZ,ron,,,5,4,5,5,4
airasia,2015-07-22,pnh|dmk,pnh,PNH,DMK,dmk,,,4,3,4,1,4
airasia,2015-07-22,bangkok|kuala lumpur,bangkok,BKK,KUL,kuala lumpur,,,1.5,1,4,,3
airasia,2015-07-21,hkg|xi'an,hkg,HKG,XIY,xi'an,,,5,5,5,5,5
airasia,2015-07-21,xi'an|sin,xi'an,XIY,SIN,sin,,,5,5,5,5,5
airasia,2015-06-28,perth|denpasar,perth,PER,DPS,denpasar,,,4,3,4,,5
airasia,2015-06-22,cgk|dps,cgk,CGK,DPS,dps,,,4,4,5,,5
airasia-x,2015-07-24,kul|hnd,kul,KUL,HND,hnd,,,4,4,4,,5
airasia-x,2015-07-24,kul|ctu,kul,KUL,CTU,ctu,,,3,4,3,,4
airasia-x,2015-06-11,gold coast|kuala lumpur,gold coast,OOL,KUL,kuala lumpur,,,2,2,3,1,5
airbaltic,2015-07-18,gatwick|riga,gatwick,LGW,RIX,riga,,,2.5,2,2,,1
aircalin,2015-07-30,manila|noumea,manila,MNL,NOU,noumea,,,4.5,4,5,3,5
aircalin,2015-07-30,noumea|kyo,noumea,NOU,KYO,kyo,,,4.5,4,5,3,5
aircalin,2015-06-18,melbourne|noumea,melbourne,MEL,NOU,noumea,,,4,4,4,4,4
alaska-airlines,2015-07-26,santa rosa|san diego,santa rosa,STS,SAN,san diego,,,0.5,2,1,,1
alaska-airlines,2015-07-23,seattle|bozemon,seattle,SEA,BZN,bozemon,,,4,4,4,,5
alaska-airlines,2015-07-15,anc|sdf,anc,ANC,SDF,sdf,,,4.5,4,5,4,4
alaska-airlines,2015-07-15,sdf|ord,sdf,SDF,ORD,ord,,,4.5,4,5,4,4
alaska-airlines,2015-07-12,pdx|lax,pdx,PDX,LAX,lax,,,3.5,5,5,4,3
alaska-airlines,2015-07-11,lax|sea,lax,LAX,SEA,sea,,,5,5,5,,5
alaska-airlines,2015-06-21,anc|rdm,anc,ANC,RDM,rdm,,,4.5,4,5,4,4
alaska-airlines,2015-06-21,rdm|sea,rdm,RDM,SEA,sea,,,4.5,4,5,4,4
alitalia,2015-07-31,bos|rome,bos,BOS,FCO,rome,,,2.5,3,2,1,4
alitalia,2015-07-31,rome|rome,rome,FCO,FCO,rome,,,2.5,3,2,1,4
alitalia,2015-07-29,venice|abu dhabi,venice,VCE,AUH,abu dhabi,,,4,5,4,4,4
alitalia,2015-07-27,ron|catania,ron,YYZ,CTA,catania,,,0.5,1,1,1,1
alitalia,2015-07-27,catania|rome,catania,CTA,FCO,rome,,,0.5,1,1,1,1
alitalia,2015-07-23,rome|ron,rome,FCO,YYZ,ron,,,1,1,3,,1
alitalia,2015-07-23,ron|rome,ron,YYZ,FCO,rome,,,1,2,1,1,1
alitalia,2015-07-20,tirana|london,tirana,TIA,LHR,london,,,4.5,4,4,1,5
alitalia,2015-07-20,london|rome,london,LHR,FCO,rome,,,4.5,4,4,1,5
alitalia,2015-07-19,boston|rome,boston,BOS,FCO,rome,,,1.5,1,1,1,1
alitalia,2015-07-19,tbilissi|brussels,tbilissi,TBS,BRU,brussels,,,1,1,2,,3
alitalia,2015-07-19,brussels|rome,brussels,BRU,FCO,rome,,,1,1,2,,3
alitalia,2015-07-19,jfk|rome,jfk,JFK,FCO,rome,,,1,1,1,2,1
alitalia,2015-07-19,brussels|rome,brussels,BRU,FCO,rome,,,4,4,3,,3
alitalia,2015-07-11,trieste|amsterdam,trieste,TRS,AMS,amsterdam,,,3.5,4,3,,4
alitalia,2015-07-11,amsterdam|rome,amsterdam,AMS,FCO,rome,,,3.5,4,3,,4
alitalia,2015-07-08,london heathrow|cairo,london heathrow,LHR,CAI,cairo,,,1,1,3,1,1
alitalia,2015-07-08,cairo|rome,cairo,CAI,FCO,rome,,,1,1,3,1,1
alitalia,2015-07-07,bucharest|new york jfk,bucharest,OTP,JFK,new york jfk,,,1,1,3,1,3
alitalia,2015-07-07,new york jfk|fco,new york jfk,JFK,FCO,fco,,,1,1,3,1,3
alitalia,2015-07-05,rome|new york,rome,FCO,JFK,new york,,,1.5,4,4,3,1
alitalia,2015-07-05,waw|fco,waw,WAW,FCO,fco,,,1,3,5,1,1
alitalia,2015-07-04,cagliari international airport|amsterdam,cagliari international airport,CAG,AMS,amsterdam,,,0.5,3,3,1,1
alitalia,2015-07-04,amsterdam|rome,amsterdam,AMS,FCO,rome,,,0.5,3,3,1,1
alitalia,2015-06-26,abu dhabi|venice,abu dhabi,AUH,VCE,venice,,,0.5,4,2,3,2
alitalia,2015-06-25,milan linate|napoli,milan linate,LIN,NAP,napoli,,,1.5,1,4,,2
alitalia,2015-06-23,verona|barcelona,verona,VRN,BCN,barcelona,,,5,5,5,,5
alitalia,2015-06-23,barcelona|rome,barcelona,BCN,FCO,rome,,,5,5,5,,5
alitalia,2015-06-21,copenhagen|catania,copenhagen,CPH,CTA,catania,,,1.5,3,2,1,3
alitalia,2015-06-21,catania|lin/fco,catania,CTA,FCO,lin/fco,,,1.5,3,2,1,3
alitalia,2015-06-11,brussels|rome,brussels,BRU,FCO,rome,,,1,4,3,3,2
alitalia,2015-06-11,brussels|rome,brussels,VCE,AUH,,,,5,5,4,4,5
alitalia,2015-06-11,brussels|rome,brussels,AUH,VCE,,,,5,5,4,4,5
allegiant-air,2015-08-01,cincinnati|phoenix,cincinnati,CVG,PHX,phoenix,,,1,1,3,,1
allegiant-air,2015-08-01,cincinnati|phoenix,cincinnati,CVG,PHX,phoenix,,,1.5,1,2,,1
allegiant-air,2015-07-31,clearwater st pete fl|syracuse ny,clearwater st pete fl,PIE,SYR,syracuse ny,,,0.5,1,2,,1
allegiant-air,2015-07-29,sanford|huntington,sanford,SFB,HTS,huntington,,,5,5,5,,5
allegiant-air,2015-07-29,sanforn/orlando|concord,sanforn/orlando,MCO,USA,concord,,,0.5,4,4,,1
allegiant-air,2015-07-29,fort lauderdale|concord,fort lauderdale,FLL,USA,concord,,,0.5,1,1,,1
allegiant-air,2015-07-28,orlando/sandford|cincinnati,orlando/sandford,SFB,CVG,cincinnati,,,0.5,3,3,,1
allegiant-air,2015-07-28,las|boi,las,LAS,BOI,boi,,,0.5,1,1,1,1
allegiant-air,2015-07-28,fort lauderdale|concord,fort lauderdale,FLL,USA,concord,,,0.5,1,1,,1
allegiant-air,2015-07-28,sanford/orlando|concord/charlotte,sanford/orlando,MCO,USA,concord/charlotte,,,0.5,2,2,,1
allegiant-air,2015-07-27,"boise, id|las vegas, nv","boise, id",BOI,LAS,"las vegas, nv",,,0.5,1,1,,1
allegiant-air,2015-07-27,pittsburgh pa|jacksonville fl,pittsburgh pa,PIT,JAX,jacksonville fl,,,0.5,1,1,,1
allegiant-air,2015-07-27,fresno|las vegas,fresno,FAT,LAS,las vegas,,,0.5,1,3,,1
allegiant-air,2015-07-26,cak|myrtle beach,cak,CAK,MYR,myrtle beach,,,3,3,2,1,3
allegiant-air,2015-07-25,"fresno, ca|las vegas, nevada","fresno, ca",LAX,LAS,"las vegas, nevada",,,0.5,1,1,,1
allegiant-air,2015-07-25,niagara falls ny|punta gorda,niagara falls ny,IAG,PGD,punta gorda,,,2,3,2,,3
allegiant-air,2015-07-25,"colorado springs, co|phoenix, mesa, az","colorado springs, co",COS,PHX,"phoenix, mesa, az",,,1,1,2,,2
allegiant-air,2015-07-24,"springfield, il|punta gorda, fl","springfield, il",SPI,PGD,"punta gorda, fl",,,5,5,5,3,5
allegiant-air,2015-07-24,huntington|myrtle beach,huntington,HTS,MYR,myrtle beach,,,0.5,1,1,,1
allegiant-air,2015-07-23,las|fsd,las,LAS,FSD,fsd,,,0.5,1,1,1,1
allegiant-air,2015-07-23,"wichita, ks|lax","wichita, ks",ICT,LAX,lax,,,0.5,3,3,,1
allegiant-air,2015-07-22,syracuse|fort lauderdale,syracuse,SYR,FLL,fort lauderdale,,,0.5,3,3,,1
allegiant-air,2015-07-21,south bend|las vegas,south bend,SBN,LAS,las vegas,,,4,4,5,,5
allegiant-air,2015-07-21,"huntington, wv|clearwater beach, fl","huntington, wv",HTS,PIE,"clearwater beach, fl",,,2.5,3,1,,4
allegiant-air,2015-07-20,"sioux falls, sd|las vegas, nv","sioux falls, sd",FSD,LAS,"las vegas, nv",,,0.5,1,1,,1
allegiant-air,2015-07-20,honolulu|los angeles,honolulu,HNL,LAX,los angeles,,,0.5,1,1,,1
allegiant-air,2015-07-19,"jacksonville, fl|pittsburgh, pa","jacksonville, fl",JAX,PIT,"pittsburgh, pa",,,0.5,2,1,,1
allegiant-air,2015-07-19,"rockford, il|sanford/orlando, fl","rockford, il",SPI,MCO,"sanford/orlando, fl",,,1,2,3,,3
allegiant-air,2015-07-19,syracuse|fort lauderdale,syracuse,SYR,FLL,fort lauderdale,,,1,1,3,,2
allegiant-air,2015-07-18,TYS|orlando florida,TYS,TYS,MCO,orlando florida,,,1,1,1,,2
allegiant-air,2015-07-18,cvg|sdf,cvg,CVG,SDF,sdf,,,1,2,2,1,2
allegiant-air,2015-07-17,las vegas|rockford,las vegas,LAS,RFD,rockford,,,0.5,3,3,,1
allegiant-air,2015-07-15,"stockton, ca|las vegas, nv","stockton, ca",SCK,LAS,"las vegas, nv",,,1,1,2,1,2
allegiant-air,2015-07-14,asheville nc|st pete-clearwater,asheville nc,AVL,PIE,st pete-clearwater,,,1.5,2,3,,2
allegiant-air,2015-07-14,"mesa gateway, az|provo, utah","mesa gateway, az",AZA,PVU,"provo, utah",,,0.5,1,1,,1
allegiant-air,2015-07-14,cak|sav,cak,CAK,SAV,sav,,,5,5,5,,5
allegiant-air,2015-07-13,"las vegas|brwownsville, texas",las vegas,LAS,BRO,"brwownsville, texas",,,0.5,1,1,,1
allegiant-air,2015-07-12,springfield mo|los angeles ca,springfield mo,SGF,LAX,los angeles ca,,,0.5,2,2,1,1
allegiant-air,2015-07-10,orlando sanford|springfield,orlando sanford,SFB,SPI,springfield,,,0.5,1,1,1,1
allegiant-air,2015-07-10,"orlando, fl|austin, tx","orlando, fl",MIA,AUS,"austin, tx",,,1.5,2,4,,2
allegiant-air,2015-07-10,boise|lax,boise,BOI,LAX,lax,,,0.5,2,1,,1
allegiant-air,2015-07-09,ft wayne indiana|clearwater florida,ft wayne indiana,FWA,PIE,clearwater florida,,,0.5,1,1,,1
allegiant-air,2015-07-09,fwa|tampa,fwa,FWA,TPA,tampa,,,0.5,1,1,,1
allegiant-air,2015-07-07,"st. petersburg, florida|knoxville, tennessee","st. petersburg, florida",MIA,TYS,"knoxville, tennessee",,,0.5,2,1,,1
allegiant-air,2015-07-07,pie|dsm,pie,PIE,DSM,dsm,,,0.5,3,2,1,1
allegiant-air,2015-07-06,pie|ind,pie,PIE,IND,ind,,,1,3,1,,1
allegiant-air,2015-07-05,pie|rfd,pie,PIE,RFD,rfd,,,0.5,2,3,,1
allegiant-air,2015-07-04,"columbus, ohio|fort lauderdale","columbus, ohio",CLE,FLL,fort lauderdale,,,5,3,5,,5
allegiant-air,2015-07-04,las vegas nv|billings mt,las vegas nv,LAS,BIL,billings mt,,,1,1,1,,2
allegiant-air,2015-07-03,las vegas|bellingham,las vegas,LAS,BLI,bellingham,,,0.5,1,3,,1
allegiant-air,2015-07-02,"las vegas, nv|austin, tx","las vegas, nv",LAS,AUS,"austin, tx",,,0.5,1,1,1,1
allegiant-air,2015-07-02,tampa|stewart,tampa,TPA,SWF,stewart,,,0.5,1,1,,1
allegiant-air,2015-07-02,"orlando, fl|rockford, il","orlando, fl",MIA,RFD,"rockford, il",,,4.5,4,4,,5
allegiant-air,2015-07-02,orlando|lexington,orlando,MCO,LEX,lexington,,,0.5,3,2,,2
allegiant-air,2015-06-30,dsm|pgd,dsm,DSM,PGD,pgd,,,0.5,2,2,1,3
allegiant-air,2015-06-30,lex|png,lex,LEX,PNG,png,,,3.5,2,4,,4
allegiant-air,2015-06-29,asheville|st petersburg,asheville,AVL,PIE,st petersburg,,,2.5,4,5,,3
allegiant-air,2015-06-29,sanford|abe,sanford,SFB,ABE,abe,,,0.5,1,1,1,1
american-airlines,2015-08-01,manchester|jfk new york,manchester,MAN,JFK,jfk new york,,,0.5,1,1,,1
allegiant-air,2015-06-29,xna|las vegas,xna,XNA,LAS,las vegas,,,0.5,1,1,1,1
allegiant-air,2015-06-28,hnl|lax,hnl,HNL,LAX,lax,,,0.5,1,1,,1
allegiant-air,2015-06-28,pittsburgh|jacksonville,pittsburgh,PIT,JAX,jacksonville,,,1,4,2,,1
american-airlines,2015-07-31,bos|miami,bos,BOS,MIA,miami,,,1.5,4,4,4,2
american-airlines,2015-07-31,miami|miami,miami,MIA,MIA,miami,,,1.5,4,4,4,2
american-airlines,2015-07-31,gru|lax,gru,GRU,LAX,lax,,,4,5,4,4,5
american-airlines,2015-07-31,lax|gru,lax,LAX,GRU,gru,,,4,5,4,4,5
american-airlines,2015-07-31,new york|paris,new york,JFK,CDG,paris,,,0.5,1,1,1,1
allegiant-air,2015-06-28,indianapolis|las vegas,indianapolis,IND,LAS,las vegas,,,0.5,2,3,,2
allegiant-air,2015-06-27,fll|mem,fll,FLL,MEM,mem,,,0.5,1,1,1,1
allegiant-air,2015-06-20,pgd|spi,pgd,PGD,SPI,spi,,,5,5,5,,5
allegiant-air,2015-06-17,"knoxville, tn|fort lauderdale, fl","knoxville, tn",BNA,FLL,"fort lauderdale, fl",,,0.5,1,1,1,1
american-airlines,2015-07-30,dallas|buenos aires,dallas,DFW,EZE,buenos aires,,,5,5,5,5,5
american-airlines,2015-07-29,buenos aires|tampa,buenos aires,EZE,TPA,tampa,,,4,5,5,5,4
american-airlines,2015-07-29,tampa|miami,tampa,TPA,MIA,miami,,,4,5,5,5,4
american-airlines,2015-07-29,ord|ewr,ord,ORD,EWR,ewr,,,0.5,3,2,,1
allegiant-air,2015-06-17,los angeles|hawaii,los angeles,LAX,HNL,hawaii,,,1,1,2,,2
allegiant-air,2015-06-15,omaha|oakland,omaha,OMA,OAK,oakland,,,4,2,4,,5
allegiant-air,2015-06-15,vegas|austin,vegas,LAS,AUS,austin,,,0.5,1,2,,1
american-airlines,2015-07-29,gatwick|greenbay,gatwick,LGW,GRB,greenbay,,,0.5,1,1,,1
american-airlines,2015-07-29,greenbay|chicago,greenbay,GRB,ORD,chicago,,,0.5,1,1,,1
american-airlines,2015-07-29,pit|stx,pit,PIT,STX,stx,,,0.5,2,3,3,3
american-airlines,2015-07-29,stx|mia,stx,STX,MIA,mia,,,0.5,2,3,3,3
american-airlines,2015-07-28,stl|dfw,stl,STL,DFW,dfw,,,0.5,1,4,1,1
american-airlines,2015-07-27,kansas city|orlando,kansas city,MCI,MCO,orlando,,,0.5,1,1,1,1
allegiant-air,2015-06-14,indianapolis|punta gorda,indianapolis,IND,PGD,punta gorda,,,0.5,1,1,,1
allegiant-air,2015-06-13,"punta gorda, fl|lexington, ky","punta gorda, fl",MIA,LEX,"lexington, ky",,,1,1,2,,2
allegiant-air,2015-06-13,xna|lax,xna,XNA,LAX,lax,,,0.5,1,1,,1
allegiant-air,2015-06-12,chattanooga|florida,chattanooga,CHA,MIA,florida,,,4.5,3,3,1,5
american-airlines,2015-07-27,london|philadelphia,london,LHR,PHL,philadelphia,,,1,2,1,1,1
american-airlines,2015-07-27,kansas city|dallas|slc,kansas city,MCI,DFW,dallas,slc,,0.5,1,2,1,1
american-airlines,2015-07-27,kansas city|dallas|slc,kansas city,DFW,SLC,,,,0.5,1,2,1,1
american-airlines,2015-07-26,seattle|pisa,seattle,SEA,PSA,pisa,,,0.5,1,3,1,1
american-airlines,2015-07-26,"pisa|dallas, heathrow, barcelona",pisa,PSA,DFW,"dallas, heathrow, barcelona",,,0.5,1,3,1,1
american-airlines,2015-07-26,"pisa|dallas, heathrow, barcelona",pisa,DFW,LHR,,,,0.5,1,3,1,1
american-airlines,2015-07-25,"columbus, ohio|eze","columbus, ohio",CLE,EZE,eze,,,0.5,1,1,,1
american-airlines,2015-07-25,pamama city|new york,pamama city,ECP,JFK,new york,,,1.5,3,3,1,1
american-airlines,2015-07-25,new york|miami,new york,JFK,MIA,miami,,,1.5,3,3,1,1
american-airlines,2015-07-24,denver|pittsburgh,denver,DEN,PIT,pittsburgh,,,1,1,3,,1
american-airlines,2015-07-23,san jose|new york,san jose,SJC,JFK,new york,,,0.5,1,2,1,1
american-airlines,2015-07-23,new york|dallas,new york,JFK,DFW,dallas,,,0.5,1,2,1,1
american-airlines,2015-07-23,"sav|seattle, wa",sav,SAV,SEA,"seattle, wa",,,0.5,1,1,1,1
american-airlines,2015-07-19,vegas|heathrow,vegas,LAS,LHR,heathrow,,,0.5,2,1,,1
american-airlines,2015-07-19,heathrow|dallas,heathrow,LHR,DFW,dallas,,,0.5,2,1,,1
american-airlines,2015-07-17,bos|o'hare,bos,BOS,ORD,o'hare,,,1,2,2,,2
